Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency
2026-05-29 00:00:00-04:00,214.33020874183248,217.6063892667686,210.88422794322287,210.8942108154297,289410600,0.0,0.0,NVDA,USD
2026-06-01 00:00:00-04:00,215.47885750139108,224.60821672379726,215.44889364463796,224.09881591796875,212850700,0.0,0.0,NVDA,USD
2026-06-02 00:00:00-04:00,226.91551751623658,232.00958636747916,221.09231801448135,222.56060791015625,193362900,0.0,0.0,NVDA,USD
2026-06-03 00:00:00-04:00,221.46188713313538,222.56061267075634,214.2602739078757,214.5,160907000,0.0,0.0,NVDA,USD
2026-06-04 00:00:00-04:00,213.91000366210938,221.60000610351562,210.97000122070312,218.66000366210938,169022200,0.25,0.0,NVDA,USD
2026-06-05 00:00:00-04:00,214.42999267578125,214.8699951171875,204.33999633789062,205.10000610351562,215650478,0.0,0.0,NVDA,USD
2025-06-06 00:00:00-04:00,125.94100189208984,126.0,123.55500030517578,124.14700317382812,25570000,0.0,0.0,NFLX,USD
2025-06-09 00:00:00-04:00,123.88800048828125,123.88800048828125,122.15699768066406,122.44599914550781,24031000,0.0,0.0,NFLX,USD
2025-06-10 00:00:00-04:00,122.75199890136719,122.75199890136719,118.06099700927734,120.36199951171875,44544000,0.0,0.0,NFLX,USD
2025-06-11 00:00:00-04:00,120.26000213623047,122.8290023803711,119.60099792480469,121.98799896240234,23823000,0.0,0.0,NFLX,USD
2025-06-12 00:00:00-04:00,122.25900268554688,123.0,121.19599914550781,121.50299835205078,20846000,0.0,0.0,NFLX,USD
2025-06-13 00:00:00-04:00,120.65899658203125,122.06199645996094,120.18900299072266,121.21499633789062,22103000,0.0,0.0,NFLX,USD
2025-06-16 00:00:00-04:00,121.22000122070312,122.625,121.22000122070312,122.53500366210938,21128000,0.0,0.0,NFLX,USD
2025-06-17 00:00:00-04:00,121.99500274658203,123.23600006103516,121.60900115966797,122.06700134277344,18921000,0.0,0.0,NFLX,USD
2025-06-18 00:00:00-04:00,122.9990005493164,124.19999694824219,122.05000305175781,122.22899627685547,22810000,0.0,0.0,NFLX,USD
2025-06-20 00:00:00-04:00,123.44499969482422,124.8499984741211,122.43499755859375,123.14099884033203,53482000,0.0,0.0,NFLX,USD
2025-06-23 00:00:00-04:00,123.8030014038086,125.48400115966797,121.5009994506836,125.35399627685547,26673000,0.0,0.0,NFLX,USD
2025-06-24 00:00:00-04:00,126.05500030517578,128.2570037841797,125.5,127.91100311279297,26633000,0.0,0.0,NFLX,USD
2025-06-25 00:00:00-04:00,128.6840057373047,129.8000030517578,127.38099670410156,127.5250015258789,21465000,0.0,0.0,NFLX,USD
2025-06-26 00:00:00-04:00,128.0,130.73399353027344,128.0,130.66700744628906,26059000,0.0,0.0,NFLX,USD
2025-06-27 00:00:00-04:00,130.68800354003906,133.13499450683594,130.10000610351562,132.31199645996094,40709000,0.0,0.0,NFLX,USD
2025-06-30 00:00:00-04:00,133.10000610351562,134.11500549316406,132.12100219726562,133.91299438476562,32829000,0.0,0.0,NFLX,USD
2025-07-01 00:00:00-04:00,133.822998046875,133.8769989013672,128.2220001220703,129.36000061035156,49936000,0.0,0.0,NFLX,USD
2025-07-02 00:00:00-04:00,129.6959991455078,129.9949951171875,127.15899658203125,128.48599243164062,30488000,0.0,0.0,NFLX,USD
2025-07-03 00:00:00-04:00,129.1999969482422,130.2259979248047,127.97599792480469,129.71800231933594,20062000,0.0,0.0,NFLX,USD
2025-07-07 00:00:00-04:00,129.5,129.5,127.60199737548828,128.96200561523438,22737000,0.0,0.0,NFLX,USD
2025-07-08 00:00:00-04:00,129.08999633789062,129.3249969482422,126.0,127.53099822998047,32925000,0.0,0.0,NFLX,USD
2025-07-09 00:00:00-04:00,127.39900207519531,128.82899475097656,126.6240005493164,128.8280029296875,23845000,0.0,0.0,NFLX,USD
2025-07-10 00:00:00-04:00,128.5500030517578,128.9600067138672,124.60099792480469,125.05899810791016,42308000,0.0,0.0,NFLX,USD
2025-07-11 00:00:00-04:00,125.97899627685547,126.0999984741211,123.12999725341797,124.51100158691406,39572000,0.0,0.0,NFLX,USD
2025-07-14 00:00:00-04:00,124.49099731445312,127.04900360107422,124.0,126.19499969482422,27810000,0.0,0.0,NFLX,USD
2025-07-15 00:00:00-04:00,126.19999694824219,127.12200164794922,124.3239974975586,126.0270004272461,28017000,0.0,0.0,NFLX,USD
2025-07-16 00:00:00-04:00,126.1709976196289,127.0999984741211,124.98200225830078,125.03099822998047,32270000,0.0,0.0,NFLX,USD
2025-07-17 00:00:00-04:00,125.30000305175781,127.75,124.4800033569336,127.41699981689453,64699000,0.0,0.0,NFLX,USD
2025-07-18 00:00:00-04:00,124.19599914550781,124.6500015258789,120.10099792480469,120.92400360107422,106933000,0.0,0.0,NFLX,USD
2025-07-21 00:00:00-04:00,120.5999984741211,123.70999908447266,119.80000305175781,123.3270034790039,56276000,0.0,0.0,NFLX,USD
2025-07-22 00:00:00-04:00,123.03800201416016,123.23699951171875,118.75,119.00800323486328,50630000,0.0,0.0,NFLX,USD
2025-07-23 00:00:00-04:00,118.98100280761719,119.26200103759766,117.36000061035156,117.6780014038086,45043000,0.0,0.0,NFLX,USD
2025-07-24 00:00:00-04:00,117.77999877929688,118.3499984741211,116.26599884033203,118.07599639892578,38456000,0.0,0.0,NFLX,USD
2025-07-25 00:00:00-04:00,117.84200286865234,118.73200225830078,117.43800354003906,118.04900360107422,26293000,0.0,0.0,NFLX,USD
2025-07-28 00:00:00-04:00,118.12000274658203,119.77899932861328,116.85299682617188,117.45999908447266,34470000,0.0,0.0,NFLX,USD
2025-07-29 00:00:00-04:00,117.9000015258789,117.95999908447266,116.3290023803711,116.8740005493164,27525000,0.0,0.0,NFLX,USD
2025-07-30 00:00:00-04:00,116.8550033569336,118.48500061035156,116.61000061035156,118.41999816894531,29227000,0.0,0.0,NFLX,USD
2025-07-31 00:00:00-04:00,118.4800033569336,119.0,115.77400207519531,115.94000244140625,37129000,0.0,0.0,NFLX,USD
2025-08-01 00:00:00-04:00,116.3010025024414,117.85099792480469,115.28500366210938,115.86000061035156,38910000,0.0,0.0,NFLX,USD
2025-08-04 00:00:00-04:00,116.76499938964844,117.69999694824219,116.26200103759766,117.0989990234375,22447000,0.0,0.0,NFLX,USD
2025-08-05 00:00:00-04:00,117.0999984741211,117.1709976196289,114.47100067138672,114.78700256347656,26607000,0.0,0.0,NFLX,USD
2025-08-06 00:00:00-04:00,115.35199737548828,118.13800048828125,115.18699645996094,117.8479995727539,33622000,0.0,0.0,NFLX,USD
2025-08-07 00:00:00-04:00,118.1760025024414,119.12200164794922,116.81999969482422,118.03700256347656,26283000,0.0,0.0,NFLX,USD
2025-08-08 00:00:00-04:00,118.31900024414062,121.41100311279297,118.03700256347656,121.16400146484375,38167000,0.0,0.0,NFLX,USD
2025-08-11 00:00:00-04:00,121.4010009765625,122.30699920654297,120.19300079345703,121.83100128173828,24556000,0.0,0.0,NFLX,USD
2025-08-12 00:00:00-04:00,122.5,123.1989974975586,120.6510009765625,122.52799987792969,22788000,0.0,0.0,NFLX,USD
2025-08-13 00:00:00-04:00,123.4000015258789,123.71199798583984,120.30000305175781,120.44400024414062,27624000,0.0,0.0,NFLX,USD
2025-08-14 00:00:00-04:00,120.98899841308594,124.40899658203125,120.7030029296875,123.05599975585938,39047000,0.0,0.0,NFLX,USD
2025-08-15 00:00:00-04:00,123.40399932861328,124.69400024414062,122.78800201416016,123.8949966430664,27678000,0.0,0.0,NFLX,USD
2025-08-18 00:00:00-04:00,123.56300354003906,125.11599731445312,123.54499816894531,124.50900268554688,21111000,0.0,0.0,NFLX,USD
2025-08-19 00:00:00-04:00,124.0199966430664,124.0999984741211,119.27899932861328,121.41500091552734,37077000,0.0,0.0,NFLX,USD
2025-08-20 00:00:00-04:00,121.80000305175781,122.30000305175781,119.33100128173828,121.38600158691406,24344000,0.0,0.0,NFLX,USD
2025-08-21 00:00:00-04:00,121.14299774169922,122.13999938964844,119.76399993896484,120.62100219726562,20472000,0.0,0.0,NFLX,USD
2025-08-22 00:00:00-04:00,120.88800048828125,121.36199951171875,119.822998046875,120.46499633789062,31281000,0.0,0.0,NFLX,USD
2025-08-25 00:00:00-04:00,120.16500091552734,123.37999725341797,119.9000015258789,121.80699920654297,28120000,0.0,0.0,NFLX,USD
2025-08-26 00:00:00-04:00,122.02100372314453,123.1500015258789,121.22000122070312,122.60900115966797,19857000,0.0,0.0,NFLX,USD
2025-08-27 00:00:00-04:00,122.36100006103516,122.9209976196289,121.30000305175781,122.3499984741211,16645000,0.0,0.0,NFLX,USD
2025-08-28 00:00:00-04:00,122.27899932861328,123.78900146484375,121.427001953125,123.1449966430664,19503000,0.0,0.0,NFLX,USD
2025-08-29 00:00:00-04:00,122.7969970703125,122.87899780273438,120.11499786376953,120.82499694824219,32098000,0.0,0.0,NFLX,USD
2025-09-02 00:00:00-04:00,119.69999694824219,121.54000091552734,118.27999877929688,121.41100311279297,23033000,0.0,0.0,NFLX,USD
2025-09-03 00:00:00-04:00,120.51399993896484,122.69999694824219,120.33799743652344,122.61799621582031,24715000,0.0,0.0,NFLX,USD
2025-09-04 00:00:00-04:00,122.31999969482422,125.74800109863281,122.30899810791016,125.74800109863281,30235000,0.0,0.0,NFLX,USD
2025-09-05 00:00:00-04:00,126.0,126.70999908447266,123.9020004272461,124.38200378417969,23797000,0.0,0.0,NFLX,USD
2025-09-08 00:00:00-04:00,124.85399627685547,125.2040023803711,123.19999694824219,124.47599792480469,19151000,0.0,0.0,NFLX,USD
2025-09-09 00:00:00-04:00,124.66699981689453,126.5719985961914,124.66699981689453,126.32499694824219,22197000,0.0,0.0,NFLX,USD
2025-09-10 00:00:00-04:00,126.39700317382812,126.69999694824219,124.63600158691406,124.77100372314453,27010000,0.0,0.0,NFLX,USD
2025-09-11 00:00:00-04:00,125.0999984741211,125.34500122070312,119.19999694824219,120.3499984741211,56823000,0.0,0.0,NFLX,USD
2025-09-12 00:00:00-04:00,120.30599975585938,121.1780014038086,118.23999786376953,118.84400177001953,37849000,0.0,0.0,NFLX,USD
2025-09-15 00:00:00-04:00,118.83999633789062,120.7239990234375,117.32099914550781,120.22599792480469,29093000,0.0,0.0,NFLX,USD
2025-09-16 00:00:00-04:00,120.56400299072266,120.9000015258789,119.72799682617188,120.0510025024414,24047000,0.0,0.0,NFLX,USD
2025-09-17 00:00:00-04:00,122.10199737548828,123.39299774169922,120.66100311279297,122.8499984741211,34598000,0.0,0.0,NFLX,USD
2025-09-18 00:00:00-04:00,122.08200073242188,123.30000305175781,120.55000305175781,120.77799987792969,31691000,0.0,0.0,NFLX,USD
2025-09-19 00:00:00-04:00,121.86199951171875,122.99500274658203,120.80999755859375,122.6969985961914,49476000,0.0,0.0,NFLX,USD
2025-09-22 00:00:00-04:00,122.19000244140625,122.97599792480469,121.42400360107422,122.73699951171875,25468000,0.0,0.0,NFLX,USD
2025-09-23 00:00:00-04:00,122.73300170898438,122.77899932861328,120.84700012207031,121.84700012207031,24991000,0.0,0.0,NFLX,USD
2025-09-24 00:00:00-04:00,121.86100006103516,122.1500015258789,119.41999816894531,120.3949966430664,27731000,0.0,0.0,NFLX,USD
2025-09-25 00:00:00-04:00,120.30899810791016,121.68399810791016,119.1510009765625,120.8239974975586,19978000,0.0,0.0,NFLX,USD
2025-09-26 00:00:00-04:00,120.54199981689453,121.4000015258789,120.0,121.06099700927734,19450000,0.0,0.0,NFLX,USD
2025-09-29 00:00:00-04:00,120.5,122.4489974975586,118.75399780273438,120.64099884033203,30332000,0.0,0.0,NFLX,USD
2025-09-30 00:00:00-04:00,120.64099884033203,120.8499984741211,117.80000305175781,119.89199829101562,38303000,0.0,0.0,NFLX,USD
2025-10-01 00:00:00-04:00,117.54900360107422,117.91400146484375,116.32099914550781,117.08999633789062,41102000,0.0,0.0,NFLX,USD
2025-10-02 00:00:00-04:00,116.1500015258789,116.33300018310547,113.4000015258789,116.25299835205078,46855000,0.0,0.0,NFLX,USD
2025-10-03 00:00:00-04:00,116.5,116.80000305175781,114.3219985961914,115.33200073242188,31374000,0.0,0.0,NFLX,USD
2025-10-06 00:00:00-04:00,116.03700256347656,116.35800170898438,114.54499816894531,116.33100128173828,29686000,0.0,0.0,NFLX,USD
2025-10-07 00:00:00-04:00,117.77899932861328,120.13700103759766,117.74600219726562,119.10600280761719,33091000,0.0,0.0,NFLX,USD
2025-10-08 00:00:00-04:00,119.71099853515625,121.73899841308594,119.19999694824219,121.42500305175781,28514000,0.0,0.0,NFLX,USD
2025-10-09 00:00:00-04:00,121.42500305175781,123.75,121.18199920654297,123.10700225830078,28241000,0.0,0.0,NFLX,USD
2025-10-10 00:00:00-04:00,122.9000015258789,124.69999694824219,121.91000366210938,122.00800323486328,42798000,0.0,0.0,NFLX,USD
2025-10-13 00:00:00-04:00,122.13500213623047,123.11199951171875,120.68099975585938,121.90299987792969,24608000,0.0,0.0,NFLX,USD
2025-10-14 00:00:00-04:00,121.4749984741211,122.42900085449219,120.30999755859375,121.53500366210938,23624000,0.0,0.0,NFLX,USD
2025-10-15 00:00:00-04:00,121.3010025024414,121.96199798583984,120.16100311279297,120.3290023803711,20252000,0.0,0.0,NFLX,USD
2025-10-16 00:00:00-04:00,121.21499633789062,121.6709976196289,117.5999984741211,118.35900115966797,28326000,0.0,0.0,NFLX,USD
2025-10-17 00:00:00-04:00,118.36000061035156,120.31199645996094,117.8949966430664,119.93599700927734,29571000,0.0,0.0,NFLX,USD
2025-10-20 00:00:00-04:00,120.78800201416016,124.7760009765625,120.69000244140625,123.85600280761719,39862000,0.0,0.0,NFLX,USD
2025-10-21 00:00:00-04:00,124.28299713134766,124.86000061035156,123.1760025024414,124.13500213623047,65082000,0.0,0.0,NFLX,USD
2025-10-22 00:00:00-04:00,114.29000091552734,115.76000213623047,111.2509994506836,111.63700103759766,147890000,0.0,0.0,NFLX,USD
2025-10-23 00:00:00-04:00,112.69000244140625,112.78299713134766,109.9729995727539,111.35900115966797,68497000,0.0,0.0,NFLX,USD
2025-10-24 00:00:00-04:00,111.0999984741211,111.45099639892578,109.44100189208984,109.46900177001953,60280000,0.0,0.0,NFLX,USD
2025-10-27 00:00:00-04:00,110.06700134277344,110.22799682617188,108.7300033569336,109.45600128173828,46911000,0.0,0.0,NFLX,USD
2025-10-28 00:00:00-04:00,109.4000015258789,111.697998046875,109.3010025024414,110.25,40209000,0.0,0.0,NFLX,USD
2025-10-29 00:00:00-04:00,109.98400115966797,110.8550033569336,109.5999984741211,110.04100036621094,33995000,0.0,0.0,NFLX,USD
2025-10-30 00:00:00-04:00,109.44000244140625,110.61599731445312,108.81099700927734,108.9000015258789,41581000,0.0,0.0,NFLX,USD
2025-10-31 00:00:00-04:00,110.53900146484375,113.48799896240234,110.197998046875,111.88600158691406,68665000,0.0,0.0,NFLX,USD
2025-11-03 00:00:00-05:00,113.3239974975586,113.3499984741211,107.51499938964844,110.00900268554688,58634000,0.0,0.0,NFLX,USD
2025-11-04 00:00:00-05:00,109.9990005493164,110.45999908447266,108.66799926757812,109.2959976196289,38718000,0.0,0.0,NFLX,USD
2025-11-05 00:00:00-05:00,108.5,110.08499908447266,107.33699798583984,109.84600067138672,35539000,0.0,0.0,NFLX,USD
2025-11-06 00:00:00-05:00,109.45800018310547,110.37000274658203,108.51300048828125,109.7020034790039,36532000,0.0,0.0,NFLX,USD
2025-11-07 00:00:00-05:00,109.41799926757812,110.8219985961914,108.75,110.36599731445312,44125000,0.0,0.0,NFLX,USD
2025-11-10 00:00:00-05:00,110.6719970703125,112.81999969482422,110.40499877929688,112.00700378417969,36929000,0.0,0.0,NFLX,USD
2025-11-11 00:00:00-05:00,111.76000213623047,113.9219970703125,111.27999877929688,113.64399719238281,27966000,0.0,0.0,NFLX,USD
2025-11-12 00:00:00-05:00,113.81700134277344,116.43399810791016,112.82599639892578,115.75,39221000,0.0,0.0,NFLX,USD
2025-11-13 00:00:00-05:00,115.8499984741211,116.73300170898438,114.56900024414062,115.4229965209961,40144000,0.0,0.0,NFLX,USD
2025-11-14 00:00:00-05:00,114.27300262451172,114.27300262451172,110.72100067138672,111.21700286865234,47607000,0.0,0.0,NFLX,USD
2025-11-17 00:00:00-05:00,110.75,111.8499984741211,109.55000305175781,110.29000091552734,26082700,0.0,10.0,NFLX,USD
2025-11-18 00:00:00-05:00,110.29000091552734,115.25,109.19999694824219,114.08999633789062,43440600,0.0,0.0,NFLX,USD
2025-11-19 00:00:00-05:00,113.0,113.33999633789062,108.61000061035156,110.0,31868100,0.0,0.0,NFLX,USD
2025-11-20 00:00:00-05:00,111.0,111.0999984741211,105.38999938964844,105.66999816894531,36918500,0.0,0.0,NFLX,USD
2025-11-21 00:00:00-05:00,105.12999725341797,106.52999877929688,103.80999755859375,104.30999755859375,41232700,0.0,0.0,NFLX,USD
2025-11-24 00:00:00-05:00,104.25,108.04000091552734,103.31999969482422,106.97000122070312,62918300,0.0,0.0,NFLX,USD
2025-11-25 00:00:00-05:00,106.12000274658203,106.30000305175781,103.81999969482422,104.4000015258789,35122600,0.0,0.0,NFLX,USD
2025-11-26 00:00:00-05:00,105.73999786376953,106.94999694824219,105.22000122070312,106.13999938964844,27951000,0.0,0.0,NFLX,USD
2025-11-28 00:00:00-05:00,106.44000244140625,107.94000244140625,106.23999786376953,107.58000183105469,15021600,0.0,0.0,NFLX,USD
2025-12-01 00:00:00-05:00,106.51000213623047,109.33999633789062,106.30999755859375,109.12999725341797,24873400,0.0,0.0,NFLX,USD
2025-12-02 00:00:00-05:00,109.20999908447266,109.7300033569336,107.5199966430664,109.3499984741211,25763000,0.0,0.0,NFLX,USD
2025-12-03 00:00:00-05:00,106.58999633789062,106.87000274658203,102.02999877929688,103.95999908447266,53593400,0.0,0.0,NFLX,USD
2025-12-04 00:00:00-05:00,103.56999969482422,103.80000305175781,101.7699966430664,103.22000122070312,51779100,0.0,0.0,NFLX,USD
2025-12-05 00:00:00-05:00,98.77999877929688,104.79000091552734,97.73999786376953,100.23999786376953,133363600,0.0,0.0,NFLX,USD
2025-12-08 00:00:00-05:00,99.87000274658203,99.88999938964844,95.30000305175781,96.79000091552734,100906300,0.0,0.0,NFLX,USD
2025-12-09 00:00:00-05:00,97.02999877929688,97.23999786376953,95.44999694824219,96.70999908447266,51745600,0.0,0.0,NFLX,USD
2025-12-10 00:00:00-05:00,96.73999786376953,96.97000122070312,92.3499984741211,92.70999908447266,74129300,0.0,0.0,NFLX,USD
2025-12-11 00:00:00-05:00,93.9000015258789,94.81999969482422,92.76000213623047,94.08999633789062,43949000,0.0,0.0,NFLX,USD
2025-12-12 00:00:00-05:00,95.5,96.91999816894531,94.6500015258789,95.19000244140625,49323100,0.0,0.0,NFLX,USD
2025-12-15 00:00:00-05:00,96.0199966430664,96.37000274658203,93.52999877929688,93.7699966430664,40016500,0.0,0.0,NFLX,USD
2025-12-16 00:00:00-05:00,93.87999725341797,94.93000030517578,93.31999969482422,94.56999969482422,34265000,0.0,0.0,NFLX,USD
2025-12-17 00:00:00-05:00,95.9800033569336,97.33000183105469,94.45999908447266,94.79000091552734,50472800,0.0,0.0,NFLX,USD
2025-12-18 00:00:00-05:00,95.0199966430664,95.80999755859375,93.58999633789062,94.0,37244700,0.0,0.0,NFLX,USD
2025-12-19 00:00:00-05:00,93.56999969482422,95.54000091552734,93.44999694824219,94.38999938964844,78990200,0.0,0.0,NFLX,USD
2025-12-22 00:00:00-05:00,94.70999908447266,94.70999908447266,92.91000366210938,93.2300033569336,39484800,0.0,0.0,NFLX,USD
2025-12-23 00:00:00-05:00,93.4000015258789,93.80999755859375,91.33000183105469,93.5,25896200,0.0,0.0,NFLX,USD
2025-12-24 00:00:00-05:00,93.11000061035156,93.68000030517578,92.66999816894531,93.63999938964844,12427900,0.0,0.0,NFLX,USD
2025-12-26 00:00:00-05:00,93.4800033569336,94.69000244140625,93.2699966430664,94.47000122070312,22068300,0.0,0.0,NFLX,USD
2025-12-29 00:00:00-05:00,93.98999786376953,94.97000122070312,93.62999725341797,94.1500015258789,24493700,0.0,0.0,NFLX,USD
2025-12-30 00:00:00-05:00,93.5199966430664,93.98999786376953,93.33999633789062,93.77999877929688,23422000,0.0,0.0,NFLX,USD
2025-12-31 00:00:00-05:00,93.5999984741211,94.30999755859375,93.19999694824219,93.76000213623047,23495200,0.0,0.0,NFLX,USD
2026-01-02 00:00:00-05:00,94.12999725341797,94.12999725341797,90.80999755859375,90.98999786376953,41155400,0.0,0.0,NFLX,USD
2026-01-05 00:00:00-05:00,90.91999816894531,92.62999725341797,90.83999633789062,91.45999908447266,39183300,0.0,0.0,NFLX,USD
2026-01-06 00:00:00-05:00,91.54000091552734,91.63999938964844,89.73999786376953,90.6500015258789,43331000,0.0,0.0,NFLX,USD
2026-01-07 00:00:00-05:00,91.55999755859375,92.41999816894531,90.05999755859375,90.7300033569336,36525700,0.0,0.0,NFLX,USD
2026-01-08 00:00:00-05:00,90.44999694824219,91.25,89.58000183105469,90.52999877929688,40068700,0.0,0.0,NFLX,USD
2026-01-09 00:00:00-05:00,90.02999877929688,90.05000305175781,88.31999969482422,89.45999908447266,55579500,0.0,0.0,NFLX,USD
2026-01-12 00:00:00-05:00,89.69000244140625,90.33999633789062,89.33000183105469,89.41000366210938,36290600,0.0,0.0,NFLX,USD
2026-01-13 00:00:00-05:00,89.44000244140625,91.1500015258789,89.06999969482422,90.31999969482422,45221100,0.0,0.0,NFLX,USD
2026-01-14 00:00:00-05:00,91.23999786376953,91.58000183105469,87.94999694824219,88.55000305175781,49737700,0.0,0.0,NFLX,USD
2026-01-15 00:00:00-05:00,89.0199966430664,89.88999938964844,87.81999969482422,88.05000305175781,36945100,0.0,0.0,NFLX,USD
2026-01-16 00:00:00-05:00,88.33999633789062,88.51000213623047,87.77999877929688,88.0,48130500,0.0,0.0,NFLX,USD
2026-01-20 00:00:00-05:00,88.97000122070312,89.9000015258789,87.0199966430664,87.26000213623047,109729700,0.0,0.0,NFLX,USD
2026-01-21 00:00:00-05:00,82.5199966430664,86.0,81.93000030517578,85.36000061035156,127940700,0.0,0.0,NFLX,USD
2026-01-22 00:00:00-05:00,85.0199966430664,85.0999984741211,82.9800033569336,83.54000091552734,69113300,0.0,0.0,NFLX,USD
2026-01-23 00:00:00-05:00,83.43000030517578,86.30000305175781,83.27999877929688,86.12000274658203,64520400,0.0,0.0,NFLX,USD
2026-01-26 00:00:00-05:00,86.91999816894531,86.94000244140625,85.3499984741211,85.69999694824219,40941900,0.0,0.0,NFLX,USD
2026-01-27 00:00:00-05:00,85.27999877929688,85.5999984741211,83.87999725341797,85.58000183105469,37790800,0.0,0.0,NFLX,USD
2026-01-28 00:00:00-05:00,85.62999725341797,86.47000122070312,84.30000305175781,84.63999938964844,37762600,0.0,0.0,NFLX,USD
2026-01-29 00:00:00-05:00,84.30999755859375,84.37999725341797,82.3499984741211,83.16000366210938,42278100,0.0,0.0,NFLX,USD
2026-01-30 00:00:00-05:00,83.0999984741211,84.05999755859375,82.77999877929688,83.48999786376953,45755000,0.0,0.0,NFLX,USD
2026-02-02 00:00:00-05:00,83.52999877929688,85.2699966430664,82.72000122070312,82.76000213623047,41445300,0.0,0.0,NFLX,USD
2026-02-03 00:00:00-05:00,82.2300033569336,82.44999694824219,79.62000274658203,79.94000244140625,49789000,0.0,0.0,NFLX,USD
2026-02-04 00:00:00-05:00,79.98999786376953,81.44000244140625,79.2300033569336,80.16000366210938,48963200,0.0,0.0,NFLX,USD
2026-02-05 00:00:00-05:00,81.48999786376953,83.30000305175781,80.54000091552734,80.87000274658203,54805700,0.0,0.0,NFLX,USD
2026-02-06 00:00:00-05:00,81.0199966430664,82.48999786376953,80.6500015258789,82.19999694824219,46154100,0.0,0.0,NFLX,USD
2026-02-09 00:00:00-05:00,82.18000030517578,82.20999908447266,79.87000274658203,81.47000122070312,42200200,0.0,0.0,NFLX,USD
2026-02-10 00:00:00-05:00,82.72000122070312,84.66000366210938,82.08999633789062,82.20999908447266,43595800,0.0,0.0,NFLX,USD
2026-02-11 00:00:00-05:00,81.95999908447266,82.4800033569336,79.44999694824219,79.62000274658203,40840300,0.0,0.0,NFLX,USD
2026-02-12 00:00:00-05:00,79.11000061035156,79.1500015258789,75.2300033569336,75.86000061035156,73516100,0.0,0.0,NFLX,USD
2026-02-13 00:00:00-05:00,76.13999938964844,77.18000030517578,75.52999877929688,76.87000274658203,42292100,0.0,0.0,NFLX,USD
2026-02-17 00:00:00-05:00,76.91999816894531,77.87000274658203,75.30000305175781,77.0,35961500,0.0,0.0,NFLX,USD
2026-02-18 00:00:00-05:00,77.31999969482422,78.31999969482422,76.27999877929688,77.98999786376953,29883100,0.0,0.0,NFLX,USD
2026-02-19 00:00:00-05:00,77.75,78.69999694824219,76.58999633789062,77.0,30139200,0.0,0.0,NFLX,USD
2026-02-20 00:00:00-05:00,76.61000061035156,78.8499984741211,76.4000015258789,78.66999816894531,32411300,0.0,0.0,NFLX,USD
2026-02-23 00:00:00-05:00,77.79000091552734,77.83000183105469,75.01000213623047,76.0199966430664,38363000,0.0,0.0,NFLX,USD
2026-02-24 00:00:00-05:00,75.7300033569336,78.12000274658203,75.20999908447266,78.04000091552734,33079100,0.0,0.0,NFLX,USD
2026-02-25 00:00:00-05:00,79.43000030517578,83.12000274658203,79.25,82.69999694824219,69319300,0.0,0.0,NFLX,USD
2026-02-26 00:00:00-05:00,83.19999694824219,86.5,82.80000305175781,84.58999633789062,85642500,0.0,0.0,NFLX,USD
2026-02-27 00:00:00-05:00,94.30000305175781,96.75,90.58000183105469,96.23999786376953,200767000,0.0,0.0,NFLX,USD
2026-03-02 00:00:00-05:00,95.26000213623047,98.06999969482422,95.19999694824219,97.08999633789062,79915400,0.0,0.0,NFLX,USD
2026-03-03 00:00:00-05:00,96.01000213623047,98.45999908447266,95.33000183105469,97.69999694824219,59149000,0.0,0.0,NFLX,USD
2026-03-04 00:00:00-05:00,97.11000061035156,99.75,96.98999786376953,98.66000366210938,52604300,0.0,0.0,NFLX,USD
2026-03-05 00:00:00-05:00,98.5,100.19000244140625,98.0999984741211,99.16999816894531,53403000,0.0,0.0,NFLX,USD
2026-03-06 00:00:00-05:00,99.33000183105469,99.87999725341797,97.4000015258789,99.0199966430664,41196300,0.0,0.0,NFLX,USD
2026-03-09 00:00:00-04:00,97.69999694824219,98.94000244140625,96.58000183105469,98.31999969482422,48589000,0.0,0.0,NFLX,USD
2026-03-10 00:00:00-04:00,97.80999755859375,98.48999786376953,96.29000091552734,96.94000244140625,41027200,0.0,0.0,NFLX,USD
2026-03-11 00:00:00-04:00,97.41000366210938,98.0,94.69000244140625,94.88999938964844,33962900,0.0,0.0,NFLX,USD
2026-03-12 00:00:00-04:00,94.86000061035156,95.4000015258789,93.87000274658203,94.30999755859375,34206900,0.0,0.0,NFLX,USD
2026-03-13 00:00:00-04:00,94.63999938964844,95.68000030517578,94.23999786376953,95.30999755859375,29876700,0.0,0.0,NFLX,USD
2026-03-16 00:00:00-04:00,95.58000183105469,96.0999984741211,94.36000061035156,95.19999694824219,34931800,0.0,0.0,NFLX,USD
2026-03-17 00:00:00-04:00,95.30000305175781,96.33999633789062,94.01000213623047,94.36000061035156,26434500,0.0,0.0,NFLX,USD
2026-03-18 00:00:00-04:00,94.44999694824219,95.33999633789062,93.61000061035156,94.69999694824219,27878300,0.0,0.0,NFLX,USD
2026-03-19 00:00:00-04:00,94.30999755859375,95.75,90.77999877929688,91.73999786376953,40169300,0.0,0.0,NFLX,USD
2026-03-20 00:00:00-04:00,91.30999755859375,91.87999725341797,90.69000244140625,91.81999969482422,61678000,0.0,0.0,NFLX,USD
2026-03-23 00:00:00-04:00,92.04000091552734,93.9800033569336,91.86000061035156,93.37999725341797,34315900,0.0,0.0,NFLX,USD
